domain	property	range	count	domain;label	property;label	range;label
Q11303	P127	Q3117865	1	'skyscraper'@en	'owned by'@en	'hotel group'@en
Q133215	P127	Q5	1	'casino'@en	'owned by'@en	'human'@en
Q133215	P127	Q891723	1	'casino'@en	'owned by'@en	'public company'@en
Q18142	P127	Q4830453	1	'high-rise building'@en	'owned by'@en	'business'@en
Q18142	P127	Q6881511	1	'high-rise building'@en	'owned by'@en	'enterprise'@en
Q23413	P127	Q355567	1	'castle'@en	'owned by'@en	'noble title'@en
Q27686	P127	Q131734	1	'hotel'@en	'owned by'@en	'brewery'@en
Q27686	P127	Q1589009	1	'hotel'@en	'owned by'@en	'privately held company'@en
Q27686	P127	Q29643579	1	'hotel'@en	'owned by'@en	'multi-level marketing company'@en
Q27686	P127	Q3117865	1	'hotel'@en	'owned by'@en	'hotel group'@en
Q27686	P127	Q355567	1	'hotel'@en	'owned by'@en	'noble title'@en
Q27686	P127	Q730038	1	'hotel'@en	'owned by'@en	'credit institution'@en
Q27686	P127	Q85907346	1	'hotel'@en	'owned by'@en	'rail company (Japan)'@en
Q41176	P127	Q4830453	1	'building'@en	'owned by'@en	'business'@en
Q618123	P127	Q1631129	1	'geographical feature'@en	'owned by'@en	'hotel chain'@en
Q618123	P127	Q891723	1	'geographical feature'@en	'owned by'@en	'public company'@en
Q811979	P127	Q1631129	1	'architectural structure'@en	'owned by'@en	'hotel chain'@en
Q811979	P127	Q891723	1	'architectural structure'@en	'owned by'@en	'public company'@en
Q8719053	P127	Q4830453	1	'music venue'@en	'owned by'@en	'business'@en
Q8719053	P127	Q6881511	1	'music venue'@en	'owned by'@en	'enterprise'@en
Q27686	P1299	Q125191	1	'hotel'@en	'depicted by'@en	'photograph'@en
Q27686	P131	Q35657	160	'hotel'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q27686	P131	Q1549591	56	'hotel'@en	'located in the administrative territorial entity'@en	'big city'@en
Q27686	P131	Q1093829	46	'hotel'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q27686	P131	Q515	26	'hotel'@en	'located in the administrative territorial entity'@en	'city'@en
Q27686	P131	Q1637706	24	'hotel'@en	'located in the administrative territorial entity'@en	'million city'@en
Q27686	P131	Q62049	23	'hotel'@en	'located in the administrative territorial entity'@en	'county seat'@en
Q27686	P131	Q5119	22	'hotel'@en	'located in the administrative territorial entity'@en	'capital'@en
Q27686	P131	Q1115575	16	'hotel'@en	'located in the administrative territorial entity'@en	'civil parish'@en
Q27686	P131	Q408804	13	'hotel'@en	'located in the administrative territorial entity'@en	'borough of New York City'@en
Q27686	P131	Q21518270	11	'hotel'@en	'located in the administrative territorial entity'@en	'state or insular area capital of the United States'@en
Q27686	P131	Q3957	10	'hotel'@en	'located in the administrative territorial entity'@en	'town'@en
Q11303	P131	Q1549591	9	'skyscraper'@en	'located in the administrative territorial entity'@en	'big city'@en
Q27686	P131	Q21503295	9	'hotel'@en	'located in the administrative territorial entity'@en	'district with city status'@en
Q27686	P131	Q7897276	9	'hotel'@en	'located in the administrative territorial entity'@en	'unparished area'@en
Q27686	P131	Q51929311	8	'hotel'@en	'located in the administrative territorial entity'@en	'largest city'@en
Q27686	P131	Q15060255	7	'hotel'@en	'located in the administrative territorial entity'@en	'Scottish council area'@en
Q27686	P131	Q200250	7	'hotel'@en	'located in the administrative territorial entity'@en	'metropolis'@en
Q27686	P131	Q486972	7	'hotel'@en	'located in the administrative territorial entity'@en	'human settlement'@en
Q11303	P131	Q1093829	6	'skyscraper'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q11303	P131	Q35657	6	'skyscraper'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q27686	P131	Q211690	6	'hotel'@en	'located in the administrative territorial entity'@en	'London borough'@en
Q27686	P131	Q532	6	'hotel'@en	'located in the administrative territorial entity'@en	'village'@en
Q27686	P131	Q10864048	5	'hotel'@en	'located in the administrative territorial entity'@en	'first-level administrative country subdivision'@en
Q27686	P131	Q13218391	5	'hotel'@en	'located in the administrative territorial entity'@en	'charter city'@en
Q27686	P131	Q21457810	5	'hotel'@en	'located in the administrative territorial entity'@en	'Scottish district'@en
Q27686	P131	Q3301053	5	'hotel'@en	'located in the administrative territorial entity'@en	'consolidated city-county'@en
Q27686	P131	Q7930989	5	'hotel'@en	'located in the administrative territorial entity'@en	'city/town'@en
Q11303	P131	Q1637706	4	'skyscraper'@en	'located in the administrative territorial entity'@en	'million city'@en
Q1343246	P131	Q1115575	4	'English country house'@en	'located in the administrative territorial entity'@en	'civil parish'@en
Q27686	P131	Q1066984	4	'hotel'@en	'located in the administrative territorial entity'@en	'financial centre'@en
Q27686	P131	Q23058	4	'hotel'@en	'located in the administrative territorial entity'@en	'canton of Switzerland'@en
Q27686	P131	Q42744322	4	'hotel'@en	'located in the administrative territorial entity'@en	'urban municipality of Germany'@en
Q27686	P131	Q484170	4	'hotel'@en	'located in the administrative territorial entity'@en	'commune of France'@en
Q27686	P131	Q50330360	4	'hotel'@en	'located in the administrative territorial entity'@en	'second largest city'@en
Q11303	P131	Q3301053	3	'skyscraper'@en	'located in the administrative territorial entity'@en	'consolidated city-county'@en
Q11303	P131	Q515	3	'skyscraper'@en	'located in the administrative territorial entity'@en	'city'@en
Q27686	P131	Q1002812	3	'hotel'@en	'located in the administrative territorial entity'@en	'metropolitan borough'@en
Q27686	P131	Q1006876	3	'hotel'@en	'located in the administrative territorial entity'@en	'borough in the United Kingdom'@en
Q27686	P131	Q1136601	3	'hotel'@en	'located in the administrative territorial entity'@en	'unitary authority area in England'@en
Q27686	P131	Q1200957	3	'hotel'@en	'located in the administrative territorial entity'@en	'tourist destination'@en
Q27686	P131	Q15127012	3	'hotel'@en	'located in the administrative territorial entity'@en	'town of the United States'@en
Q27686	P131	Q183342	3	'hotel'@en	'located in the administrative territorial entity'@en	'federal city of Russia'@en
Q27686	P131	Q202435	3	'hotel'@en	'located in the administrative territorial entity'@en	'lieutenancy area of Scotland'@en
Q27686	P131	Q208511	3	'hotel'@en	'located in the administrative territorial entity'@en	'global city'@en
Q27686	P131	Q2177636	3	'hotel'@en	'located in the administrative territorial entity'@en	'municipality of Denmark'@en
Q27686	P131	Q2264924	3	'hotel'@en	'located in the administrative territorial entity'@en	'port settlement'@en
Q27686	P131	Q3624078	3	'hotel'@en	'located in the administrative territorial entity'@en	'sovereign state'@en
Q27686	P131	Q43263	3	'hotel'@en	'located in the administrative territorial entity'@en	'federal subject of Russia'@en
Q27686	P131	Q4442912	3	'hotel'@en	'located in the administrative territorial entity'@en	'capital of Russia'@en
Q27686	P131	Q475050	3	'hotel'@en	'located in the administrative territorial entity'@en	'federal district'@en
Q27686	P131	Q498162	3	'hotel'@en	'located in the administrative territorial entity'@en	'census-designated place'@en
Q27686	P131	Q5124673	3	'hotel'@en	'located in the administrative territorial entity'@en	'Scottish civil parish'@en
Q27686	P131	Q6256	3	'hotel'@en	'located in the administrative territorial entity'@en	'country'@en
Q27686	P131	Q902814	3	'hotel'@en	'located in the administrative territorial entity'@en	'border town'@en
Q27686	P131	Q9035798	3	'hotel'@en	'located in the administrative territorial entity'@en	'township of Pennsylvania'@en
Q11303	P131	Q13218391	2	'skyscraper'@en	'located in the administrative territorial entity'@en	'charter city'@en
Q11303	P131	Q51929311	2	'skyscraper'@en	'located in the administrative territorial entity'@en	'largest city'@en
Q11303	P131	Q62049	2	'skyscraper'@en	'located in the administrative territorial entity'@en	'county seat'@en
Q133215	P131	Q35657	2	'casino'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q1343246	P131	Q532	2	'English country house'@en	'located in the administrative territorial entity'@en	'village'@en
Q23413	P131	Q486972	2	'castle'@en	'located in the administrative territorial entity'@en	'human settlement'@en
Q27686	P131	Q1065118	2	'hotel'@en	'located in the administrative territorial entity'@en	'district of China'@en
Q27686	P131	Q1187811	2	'hotel'@en	'located in the administrative territorial entity'@en	'college town'@en
Q27686	P131	Q123705	2	'hotel'@en	'located in the administrative territorial entity'@en	'neighborhood'@en
Q27686	P131	Q1266818	2	'hotel'@en	'located in the administrative territorial entity'@en	'independent city'@en
Q27686	P131	Q137773	2	'hotel'@en	'located in the administrative territorial entity'@en	'ward of Japan'@en
Q27686	P131	Q15063611	2	'hotel'@en	'located in the administrative territorial entity'@en	'city in the state of New York'@en
Q27686	P131	Q15284	2	'hotel'@en	'located in the administrative territorial entity'@en	'municipality'@en
Q27686	P131	Q174844	2	'hotel'@en	'located in the administrative territorial entity'@en	'megacity'@en
Q27686	P131	Q188509	2	'hotel'@en	'located in the administrative territorial entity'@en	'suburb'@en
Q27686	P131	Q2039348	2	'hotel'@en	'located in the administrative territorial entity'@en	'municipality of the Netherlands'@en
Q27686	P131	Q2630741	2	'hotel'@en	'located in the administrative territorial entity'@en	'community'@en
Q27686	P131	Q70208	2	'hotel'@en	'located in the administrative territorial entity'@en	'municipality of Switzerland'@en
Q27686	P131	Q7270	2	'hotel'@en	'located in the administrative territorial entity'@en	'republic'@en
Q27686	P131	Q7309443	2	'hotel'@en	'located in the administrative territorial entity'@en	'registration county'@en
Q27686	P131	Q747074	2	'hotel'@en	'located in the administrative territorial entity'@en	'commune of Italy'@en
Q27686	P131	Q76514543	2	'hotel'@en	'located in the administrative territorial entity'@en	'municipality of Georgia'@en
Q27686	P131	Q777120	2	'hotel'@en	'located in the administrative territorial entity'@en	'borough of Pennsylvania'@en
Q27686	P131	Q866196	2	'hotel'@en	'located in the administrative territorial entity'@en	'episcopal see'@en
Q3947	P131	Q21503295	2	'house'@en	'located in the administrative territorial entity'@en	'district with city status'@en
Q811979	P131	Q1549591	2	'architectural structure'@en	'located in the administrative territorial entity'@en	'big city'@en
Q1021645	P131	Q1549591	1	'office building'@en	'located in the administrative territorial entity'@en	'big city'@en
Q1021645	P131	Q1637706	1	'office building'@en	'located in the administrative territorial entity'@en	'million city'@en
Q1021645	P131	Q1872284	1	'office building'@en	'located in the administrative territorial entity'@en	'municipality of Guatemala'@en
Q1021645	P131	Q5119	1	'office building'@en	'located in the administrative territorial entity'@en	'capital'@en
Q1021645	P131	Q515	1	'office building'@en	'located in the administrative territorial entity'@en	'city'@en
Q1021645	P131	Q51929311	1	'office building'@en	'located in the administrative territorial entity'@en	'largest city'@en
Q11298947	P131	Q5327369	1	'classic hotel'@en	'located in the administrative territorial entity'@en	'chōchō'@en
Q11303	P131	Q1200957	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'tourist destination'@en
Q11303	P131	Q123705	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'neighborhood'@en
Q11303	P131	Q15063611	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'city in the state of New York'@en
Q11303	P131	Q1872284	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'municipality of Guatemala'@en
Q11303	P131	Q2074737	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'municipality of Spain'@en
Q11303	P131	Q208511	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'global city'@en
Q11303	P131	Q21518270	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'state or insular area capital of the United States'@en
Q11303	P131	Q2264924	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'port settlement'@en
Q11303	P131	Q3559093	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'sanctuary city'@en
Q11303	P131	Q408804	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'borough of New York City'@en
Q11303	P131	Q5119	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'capital'@en
Q11303	P131	Q738570	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'central business district'@en
Q11303	P131	Q902814	1	'skyscraper'@en	'located in the administrative territorial entity'@en	'border town'@en
Q1244442	P131	Q1115575	1	'school building'@en	'located in the administrative territorial entity'@en	'civil parish'@en
Q1244442	P131	Q532	1	'school building'@en	'located in the administrative territorial entity'@en	'village'@en
Q133215	P131	Q1093829	1	'casino'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q133215	P131	Q1549591	1	'casino'@en	'located in the administrative territorial entity'@en	'big city'@en
Q133215	P131	Q2974552	1	'casino'@en	'located in the administrative territorial entity'@en	'city in New Jersey'@en
Q133215	P131	Q62049	1	'casino'@en	'located in the administrative territorial entity'@en	'county seat'@en
Q13402009	P131	Q1115575	1	'apartment building'@en	'located in the administrative territorial entity'@en	'civil parish'@en
Q13402009	P131	Q532	1	'apartment building'@en	'located in the administrative territorial entity'@en	'village'@en
Q1341387	P131	Q2974552	1	'spa'@en	'located in the administrative territorial entity'@en	'city in New Jersey'@en
Q1378975	P131	Q35657	1	'convention center'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q1498804	P131	Q1093829	1	'multiple dwellings'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q15243209	P131	Q35657	1	'historic district'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q1570262	P131	Q1093829	1	'unfinished building'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q1570262	P131	Q1549591	1	'unfinished building'@en	'located in the administrative territorial entity'@en	'big city'@en
Q1570262	P131	Q21518270	1	'unfinished building'@en	'located in the administrative territorial entity'@en	'state or insular area capital of the United States'@en
Q1570262	P131	Q62049	1	'unfinished building'@en	'located in the administrative territorial entity'@en	'county seat'@en
Q1570262	P131	Q76514543	1	'unfinished building'@en	'located in the administrative territorial entity'@en	'municipality of Georgia'@en
Q16560	P131	Q1549591	1	'palace'@en	'located in the administrative territorial entity'@en	'big city'@en
Q16560	P131	Q18918041	1	'palace'@en	'located in the administrative territorial entity'@en	'municipality of West Bengal'@en
Q18142	P131	Q1093829	1	'high-rise building'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q18142	P131	Q15063611	1	'high-rise building'@en	'located in the administrative territorial entity'@en	'city in the state of New York'@en
Q18142	P131	Q1549591	1	'high-rise building'@en	'located in the administrative territorial entity'@en	'big city'@en
Q18142	P131	Q1637706	1	'high-rise building'@en	'located in the administrative territorial entity'@en	'million city'@en
Q18142	P131	Q208511	1	'high-rise building'@en	'located in the administrative territorial entity'@en	'global city'@en
Q18142	P131	Q2264924	1	'high-rise building'@en	'located in the administrative territorial entity'@en	'port settlement'@en
Q18142	P131	Q35657	1	'high-rise building'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q18142	P131	Q408804	1	'high-rise building'@en	'located in the administrative territorial entity'@en	'borough of New York City'@en
Q18142	P131	Q515	1	'high-rise building'@en	'located in the administrative territorial entity'@en	'city'@en
Q18142	P131	Q51929311	1	'high-rise building'@en	'located in the administrative territorial entity'@en	'largest city'@en
Q2065736	P131	Q79007	1	'cultural property'@en	'located in the administrative territorial entity'@en	'street'@en
Q23413	P131	Q15060255	1	'castle'@en	'located in the administrative territorial entity'@en	'Scottish council area'@en
Q23413	P131	Q179872	1	'castle'@en	'located in the administrative territorial entity'@en	'county of Ireland'@en
Q23413	P131	Q202435	1	'castle'@en	'located in the administrative territorial entity'@en	'lieutenancy area of Scotland'@en
Q23413	P131	Q21457810	1	'castle'@en	'located in the administrative territorial entity'@en	'Scottish district'@en
Q23413	P131	Q7309443	1	'castle'@en	'located in the administrative territorial entity'@en	'registration county'@en
Q256020	P131	Q2154459	1	'inn'@en	'located in the administrative territorial entity'@en	'New England town'@en
Q27686	P131	Q104527265	1	'hotel'@en	'located in the administrative territorial entity'@en	'planning area of Singapore'@en
Q27686	P131	Q1048835	1	'hotel'@en	'located in the administrative territorial entity'@en	'political territorial entity'@en
Q27686	P131	Q1066538	1	'hotel'@en	'located in the administrative territorial entity'@en	'National Central City'@en
Q27686	P131	Q1074523	1	'hotel'@en	'located in the administrative territorial entity'@en	'planned community'@en
Q27686	P131	Q1180262	1	'hotel'@en	'located in the administrative territorial entity'@en	'residenz'@en
Q27686	P131	Q11812346	1	'hotel'@en	'located in the administrative territorial entity'@en	'county of Illinois'@en
Q27686	P131	Q11828004	1	'hotel'@en	'located in the administrative territorial entity'@en	'province of Canada'@en
Q27686	P131	Q1205140	1	'hotel'@en	'located in the administrative territorial entity'@en	'barrier island'@en
Q27686	P131	Q1208802	1	'hotel'@en	'located in the administrative territorial entity'@en	'direct-controlled municipality'@en
Q27686	P131	Q12131624	1	'hotel'@en	'located in the administrative territorial entity'@en	'city ​​in Ukraine'@en
Q27686	P131	Q1221156	1	'hotel'@en	'located in the administrative territorial entity'@en	'federal state of Germany'@en
Q27686	P131	Q1250464	1	'hotel'@en	'located in the administrative territorial entity'@en	'realm'@en
Q27686	P131	Q127448	1	'hotel'@en	'located in the administrative territorial entity'@en	'municipality of Sweden'@en
Q27686	P131	Q133442	1	'hotel'@en	'located in the administrative territorial entity'@en	'city-state'@en
Q27686	P131	Q134626	1	'hotel'@en	'located in the administrative territorial entity'@en	'district capital'@en
Q27686	P131	Q1375749	1	'hotel'@en	'located in the administrative territorial entity'@en	'European City'@en
Q27686	P131	Q1402592	1	'hotel'@en	'located in the administrative territorial entity'@en	'island group'@en
Q27686	P131	Q1426035	1	'hotel'@en	'located in the administrative territorial entity'@en	'local government area of Victoria'@en
Q27686	P131	Q14762300	1	'hotel'@en	'located in the administrative territorial entity'@en	'single-tier municipality'@en
Q27686	P131	Q14770218	1	'hotel'@en	'located in the administrative territorial entity'@en	'cantonal capital of Switzerland'@en
Q27686	P131	Q14784328	1	'hotel'@en	'located in the administrative territorial entity'@en	'state capital in Germany'@en
Q27686	P131	Q1520223	1	'hotel'@en	'located in the administrative territorial entity'@en	'constitutional republic'@en
Q27686	P131	Q15253706	1	'hotel'@en	'located in the administrative territorial entity'@en	'like a city'@en
Q27686	P131	Q15273785	1	'hotel'@en	'located in the administrative territorial entity'@en	'Belgian municipality with the title of city'@en
Q27686	P131	Q15411644	1	'hotel'@en	'located in the administrative territorial entity'@en	'town of Virginia'@en
Q27686	P131	Q15974307	1	'hotel'@en	'located in the administrative territorial entity'@en	'Einheitsgemeinde of Germany'@en
Q27686	P131	Q161243	1	'hotel'@en	'located in the administrative territorial entity'@en	'dependent territory'@en
Q27686	P131	Q16124843	1	'hotel'@en	'located in the administrative territorial entity'@en	'Municipalities of Libya'@en
Q27686	P131	Q162620	1	'hotel'@en	'located in the administrative territorial entity'@en	'province of Spain'@en
Q27686	P131	Q1631888	1	'hotel'@en	'located in the administrative territorial entity'@en	'parish of Barbados'@en
Q27686	P131	Q17457753	1	'hotel'@en	'located in the administrative territorial entity'@en	'census subdivision'@en
Q27686	P131	Q179164	1	'hotel'@en	'located in the administrative territorial entity'@en	'unitary state'@en
Q27686	P131	Q179872	1	'hotel'@en	'located in the administrative territorial entity'@en	'county of Ireland'@en
Q27686	P131	Q185145	1	'hotel'@en	'located in the administrative territorial entity'@en	'great power'@en
Q27686	P131	Q1872284	1	'hotel'@en	'located in the administrative territorial entity'@en	'municipality of Guatemala'@en
Q27686	P131	Q18918041	1	'hotel'@en	'located in the administrative territorial entity'@en	'municipality of West Bengal'@en
Q27686	P131	Q1901835	1	'hotel'@en	'located in the administrative territorial entity'@en	'seat of government'@en
Q27686	P131	Q19658107	1	'hotel'@en	'located in the administrative territorial entity'@en	'neighborhood of Brazil'@en
Q27686	P131	Q20202352	1	'hotel'@en	'located in the administrative territorial entity'@en	'locality of Mexico'@en
Q27686	P131	Q20683492	1	'hotel'@en	'located in the administrative territorial entity'@en	'special statute region of Chad'@en
Q27686	P131	Q2074737	1	'hotel'@en	'located in the administrative territorial entity'@en	'municipality of Spain'@en
Q27686	P131	Q2138167	1	'hotel'@en	'located in the administrative territorial entity'@en	'Scottish region'@en
Q27686	P131	Q2154459	1	'hotel'@en	'located in the administrative territorial entity'@en	'New England town'@en
Q27686	P131	Q21583365	1	'hotel'@en	'located in the administrative territorial entity'@en	'city'@en
Q27686	P131	Q223832	1	'hotel'@en	'located in the administrative territorial entity'@en	'dominion of the British Empire'@en
Q27686	P131	Q22865	1	'hotel'@en	'located in the administrative territorial entity'@en	'independent city of Germany'@en
Q27686	P131	Q22923920	1	'hotel'@en	'located in the administrative territorial entity'@en	'territorial collectivity of France with special status'@en
Q27686	P131	Q257391	1	'hotel'@en	'located in the administrative territorial entity'@en	'federal capital'@en
Q27686	P131	Q261023	1	'hotel'@en	'located in the administrative territorial entity'@en	'district of Vienna'@en
Q27686	P131	Q263639	1	'hotel'@en	'located in the administrative territorial entity'@en	'municipality of Puerto Rico'@en
Q27686	P131	Q27554677	1	'hotel'@en	'located in the administrative territorial entity'@en	'former capital'@en
Q27686	P131	Q2755753	1	'hotel'@en	'located in the administrative territorial entity'@en	'area of London'@en
Q27686	P131	Q27587207	1	'hotel'@en	'located in the administrative territorial entity'@en	'city municipality'@en
Q27686	P131	Q28464789	1	'hotel'@en	'located in the administrative territorial entity'@en	'Populated place in Nepal'@en
Q27686	P131	Q2864207	1	'hotel'@en	'located in the administrative territorial entity'@en	'constituency of the canton of Lucerne'@en
Q27686	P131	Q2911266	1	'hotel'@en	'located in the administrative territorial entity'@en	'borough of New Jersey'@en
Q27686	P131	Q2974552	1	'hotel'@en	'located in the administrative territorial entity'@en	'city in New Jersey'@en
Q27686	P131	Q3154693	1	'hotel'@en	'located in the administrative territorial entity'@en	'city council'@en
Q27686	P131	Q317548	1	'hotel'@en	'located in the administrative territorial entity'@en	'resort town'@en
Q27686	P131	Q3191695	1	'hotel'@en	'located in the administrative territorial entity'@en	'regency of Indonesia'@en
Q27686	P131	Q3199141	1	'hotel'@en	'located in the administrative territorial entity'@en	'city of Indonesia'@en
Q27686	P131	Q3556889	1	'hotel'@en	'located in the administrative territorial entity'@en	'municipality of El Salvador'@en
Q27686	P131	Q3559093	1	'hotel'@en	'located in the administrative territorial entity'@en	'sanctuary city'@en
Q27686	P131	Q39594	1	'hotel'@en	'located in the administrative territorial entity'@en	'bay'@en
Q27686	P131	Q4057732	1	'hotel'@en	'located in the administrative territorial entity'@en	'administrative territorial entity of Crimea'@en
Q27686	P131	Q41614	1	'hotel'@en	'located in the administrative territorial entity'@en	'constitutional monarchy'@en
Q27686	P131	Q42211429	1	'hotel'@en	'located in the administrative territorial entity'@en	'township of Minnesota'@en
Q27686	P131	Q4389092	1	'hotel'@en	'located in the administrative territorial entity'@en	'district of Moscow'@en
Q27686	P131	Q493522	1	'hotel'@en	'located in the administrative territorial entity'@en	'municipality of Belgium'@en
Q27686	P131	Q499073	1	'hotel'@en	'located in the administrative territorial entity'@en	'direct-controlled municipality'@en
Q27686	P131	Q512187	1	'hotel'@en	'located in the administrative territorial entity'@en	'federal republic'@en
Q27686	P131	Q51576574	1	'hotel'@en	'located in the administrative territorial entity'@en	'Mediterranean country'@en
Q27686	P131	Q5255892	1	'hotel'@en	'located in the administrative territorial entity'@en	'democratic republic'@en
Q27686	P131	Q5327369	1	'hotel'@en	'located in the administrative territorial entity'@en	'chōchō'@en
Q27686	P131	Q54935504	1	'hotel'@en	'located in the administrative territorial entity'@en	'city of Switzerland'@en
Q27686	P131	Q56061	1	'hotel'@en	'located in the administrative territorial entity'@en	'administrative territorial entity'@en
Q27686	P131	Q5852411	1	'hotel'@en	'located in the administrative territorial entity'@en	'state of Australia'@en
Q27686	P131	Q619610	1	'hotel'@en	'located in the administrative territorial entity'@en	'social state'@en
Q27686	P131	Q640364	1	'hotel'@en	'located in the administrative territorial entity'@en	'municipiu of Romania'@en
Q27686	P131	Q6465	1	'hotel'@en	'located in the administrative territorial entity'@en	'department of France'@en
Q27686	P131	Q67123843	1	'hotel'@en	'located in the administrative territorial entity'@en	'town divided by border'@en
Q27686	P131	Q702842	1	'hotel'@en	'located in the administrative territorial entity'@en	'municipal arrondissement'@en
Q27686	P131	Q707813	1	'hotel'@en	'located in the administrative territorial entity'@en	'Hanseatic city'@en
Q27686	P131	Q738570	1	'hotel'@en	'located in the administrative territorial entity'@en	'central business district'@en
Q27686	P131	Q751708	1	'hotel'@en	'located in the administrative territorial entity'@en	'village in the United States'@en
