domain	property	range	count	domain;label	property;label	range;label
Q63412991	P495	Q3624078	2.0	'YouTube video'@en	'country of origin'@en	'sovereign state'@en
Q63412991	P495	Q512187	2.0	'YouTube video'@en	'country of origin'@en	'federal republic'@en
Q63412991	P495	Q5255892	2.0	'YouTube video'@en	'country of origin'@en	'democratic republic'@en
Q63412991	P495	Q6256	2.0	'YouTube video'@en	'country of origin'@en	'country'@en
Q63412991	P495	Q99541706	2.0	'YouTube video'@en	'country of origin'@en	'historical unrecognized state'@en
Q7366	P495	Q48349	2.0	'song'@en	'country of origin'@en	'empire'@en
Q7366	P495	Q611214	2.0	'song'@en	'country of origin'@en	'Next Eleven'@en
Q7366	P495	Q66724388	2.0	'song'@en	'country of origin'@en	'autonomous country within the Kingdom of Denmark'@en
Q1030329	P495	Q1489259	1.0	'viral video'@en	'country of origin'@en	'superpower'@en
Q1030329	P495	Q1520223	1.0	'viral video'@en	'country of origin'@en	'constitutional republic'@en
Q1030329	P495	Q3624078	1.0	'viral video'@en	'country of origin'@en	'sovereign state'@en
Q1030329	P495	Q512187	1.0	'viral video'@en	'country of origin'@en	'federal republic'@en
Q1030329	P495	Q5255892	1.0	'viral video'@en	'country of origin'@en	'democratic republic'@en
Q1030329	P495	Q6256	1.0	'viral video'@en	'country of origin'@en	'country'@en
Q1030329	P495	Q99541706	1.0	'viral video'@en	'country of origin'@en	'historical unrecognized state'@en
Q105543609	P495	Q112099	1.0	'musical work/composition'@en	'country of origin'@en	'island nation'@en
Q105543609	P495	Q1250464	1.0	'musical work/composition'@en	'country of origin'@en	'realm'@en
Q105543609	P495	Q20181813	1.0	'musical work/composition'@en	'country of origin'@en	'colonial power'@en
Q105543609	P495	Q202686	1.0	'musical work/composition'@en	'country of origin'@en	'Commonwealth realm'@en
Q134556	P495	Q1093829	1.0	'single'@en	'country of origin'@en	'city of the United States'@en
Q134556	P495	Q11514315	1.0	'single'@en	'country of origin'@en	'historical period'@en
Q134556	P495	Q1288568	1.0	'single'@en	'country of origin'@en	'modern language'@en
Q134556	P495	Q1549591	1.0	'single'@en	'country of origin'@en	'big city'@en
Q134556	P495	Q165116	1.0	'single'@en	'country of origin'@en	'grand duchy'@en
Q134556	P495	Q17544377	1.0	'single'@en	'country of origin'@en	'history of a country or state'@en
Q134556	P495	Q236036	1.0	'single'@en	'country of origin'@en	'republics of the Soviet Union'@en
Q134556	P495	Q3024240	1.0	'single'@en	'country of origin'@en	'historical country'@en
Q134556	P495	Q34770	1.0	'single'@en	'country of origin'@en	'language'@en
Q134556	P495	Q4167410	1.0	'single'@en	'country of origin'@en	'Wikimedia disambiguation page'@en
Q134556	P495	Q62049	1.0	'single'@en	'country of origin'@en	'county seat'@en
Q134556	P495	Q849866	1.0	'single'@en	'country of origin'@en	'communist state'@en
Q1366112	P495	Q112099	1.0	'drama television series'@en	'country of origin'@en	'island nation'@en
Q1366112	P495	Q3624078	1.0	'drama television series'@en	'country of origin'@en	'sovereign state'@en
Q1366112	P495	Q6256	1.0	'drama television series'@en	'country of origin'@en	'country'@en
Q169930	P495	Q112099	1.0	'extended play'@en	'country of origin'@en	'island nation'@en
Q207628	P495	Q1489259	1.0	'musical composition'@en	'country of origin'@en	'superpower'@en
Q207628	P495	Q1520223	1.0	'musical composition'@en	'country of origin'@en	'constitutional republic'@en
Q207628	P495	Q20181813	1.0	'musical composition'@en	'country of origin'@en	'colonial power'@en
Q207628	P495	Q512187	1.0	'musical composition'@en	'country of origin'@en	'federal republic'@en
Q207628	P495	Q51576574	1.0	'musical composition'@en	'country of origin'@en	'Mediterranean country'@en
Q207628	P495	Q5255892	1.0	'musical composition'@en	'country of origin'@en	'democratic republic'@en
Q207628	P495	Q7270	1.0	'musical composition'@en	'country of origin'@en	'republic'@en
Q207628	P495	Q99541706	1.0	'musical composition'@en	'country of origin'@en	'historical unrecognized state'@en
Q2188189	P495	Q1489259	1.0	'musical work'@en	'country of origin'@en	'superpower'@en
Q2188189	P495	Q1520223	1.0	'musical work'@en	'country of origin'@en	'constitutional republic'@en
Q2188189	P495	Q3624078	1.0	'musical work'@en	'country of origin'@en	'sovereign state'@en
Q2188189	P495	Q512187	1.0	'musical work'@en	'country of origin'@en	'federal republic'@en
Q2188189	P495	Q5255892	1.0	'musical work'@en	'country of origin'@en	'democratic republic'@en
Q2188189	P495	Q6256	1.0	'musical work'@en	'country of origin'@en	'country'@en
Q2188189	P495	Q99541706	1.0	'musical work'@en	'country of origin'@en	'historical unrecognized state'@en
Q7302866	P495	Q20181813	1.0	'audio track'@en	'country of origin'@en	'colonial power'@en
Q7302866	P495	Q51576574	1.0	'audio track'@en	'country of origin'@en	'Mediterranean country'@en
Q7302866	P495	Q7270	1.0	'audio track'@en	'country of origin'@en	'republic'@en
Q7366	P495	Q11514315	1.0	'song'@en	'country of origin'@en	'historical period'@en
Q7366	P495	Q123480	1.0	'song'@en	'country of origin'@en	'landlocked country'@en
Q7366	P495	Q1288568	1.0	'song'@en	'country of origin'@en	'modern language'@en
Q7366	P495	Q1323642	1.0	'song'@en	'country of origin'@en	'transcontinental country'@en
Q7366	P495	Q165116	1.0	'song'@en	'country of origin'@en	'grand duchy'@en
Q7366	P495	Q17544377	1.0	'song'@en	'country of origin'@en	'history of a country or state'@en
Q7366	P495	Q3024240	1.0	'song'@en	'country of origin'@en	'historical country'@en
Q7366	P495	Q3336843	1.0	'song'@en	'country of origin'@en	'constituent country of the United Kingdom'@en
Q7366	P495	Q339834	1.0	'song'@en	'country of origin'@en	'regional power'@en
Q7366	P495	Q34770	1.0	'song'@en	'country of origin'@en	'language'@en
Q7366	P495	Q4167410	1.0	'song'@en	'country of origin'@en	'Wikimedia disambiguation page'@en
Q7366	P495	Q849866	1.0	'song'@en	'country of origin'@en	'communist state'@en
Q7366	P495	Q859563	1.0	'song'@en	'country of origin'@en	'secular state'@en
Q7725634	P495	Q1489259	1.0	'literary work'@en	'country of origin'@en	'superpower'@en
Q7725634	P495	Q1520223	1.0	'literary work'@en	'country of origin'@en	'constitutional republic'@en
Q7725634	P495	Q3624078	1.0	'literary work'@en	'country of origin'@en	'sovereign state'@en
Q7725634	P495	Q512187	1.0	'literary work'@en	'country of origin'@en	'federal republic'@en
Q7725634	P495	Q5255892	1.0	'literary work'@en	'country of origin'@en	'democratic republic'@en
Q7725634	P495	Q6256	1.0	'literary work'@en	'country of origin'@en	'country'@en
Q7725634	P495	Q99541706	1.0	'literary work'@en	'country of origin'@en	'historical unrecognized state'@en
Q134556	P436	external-id	7941.0	'single'@en	'MusicBrainz release group ID'@en	
Q7366	P436	external-id	742.0	'song'@en	'MusicBrainz release group ID'@en	
Q169930	P436	external-id	21.0	'extended play'@en	'MusicBrainz release group ID'@en	
Q482994	P436	external-id	18.0	'album'@en	'MusicBrainz release group ID'@en	
Q105543609	P436	external-id	17.0	'musical work/composition'@en	'MusicBrainz release group ID'@en	
Q7302866	P436	external-id	12.0	'audio track'@en	'MusicBrainz release group ID'@en	
Q207628	P436	external-id	2.0	'musical composition'@en	'MusicBrainz release group ID'@en	
Q1030329	P436	external-id	1.0	'viral video'@en	'MusicBrainz release group ID'@en	
Q1193470	P436	external-id	1.0	'theme music'@en	'MusicBrainz release group ID'@en	
Q1366112	P436	external-id	1.0	'drama television series'@en	'MusicBrainz release group ID'@en	
Q1399352	P436	external-id	1.0	'featuring'@en	'MusicBrainz release group ID'@en	
Q193977	P436	external-id	1.0	'music video'@en	'MusicBrainz release group ID'@en	
Q24255514	P436	external-id	1.0	'Kesäkumi theme songs'@en	'MusicBrainz release group ID'@en	
Q2470219	P436	external-id	1.0	'Christmas hit single'@en	'MusicBrainz release group ID'@en	
Q571	P436	external-id	1.0	'book'@en	'MusicBrainz release group ID'@en	
Q63412991	P436	external-id	1.0	'YouTube video'@en	'MusicBrainz release group ID'@en	
Q719645	P436	external-id	1.0	'CD single'@en	'MusicBrainz release group ID'@en	
Q748289	P436	external-id	1.0	'tribute'@en	'MusicBrainz release group ID'@en	
Q134556	P435	external-id	5545.0	'single'@en	'MusicBrainz work ID'@en	
Q7366	P435	external-id	889.0	'song'@en	'MusicBrainz work ID'@en	
Q105543609	P435	external-id	31.0	'musical work/composition'@en	'MusicBrainz work ID'@en	
Q7302866	P435	external-id	11.0	'audio track'@en	'MusicBrainz work ID'@en	
Q482994	P435	external-id	6.0	'album'@en	'MusicBrainz work ID'@en	
Q1193470	P435	external-id	4.0	'theme music'@en	'MusicBrainz work ID'@en	
Q207628	P435	external-id	4.0	'musical composition'@en	'MusicBrainz work ID'@en	
Q169930	P435	external-id	3.0	'extended play'@en	'MusicBrainz work ID'@en	
Q55850593	P435	external-id	2.0	'music track with vocals'@en	'MusicBrainz work ID'@en	
Q1030329	P435	external-id	1.0	'viral video'@en	'MusicBrainz work ID'@en	
Q13582719	P435	external-id	1.0	'medley'@en	'MusicBrainz work ID'@en	
Q1399352	P435	external-id	1.0	'featuring'@en	'MusicBrainz work ID'@en	
Q16909656	P435	external-id	1.0	'Monty Python sketch'@en	'MusicBrainz work ID'@en	
Q17009617	P435	external-id	1.0	'cup game'@en	'MusicBrainz work ID'@en	
Q182659	P435	external-id	1.0	'ballad'@en	'MusicBrainz work ID'@en	
Q193977	P435	external-id	1.0	'music video'@en	'MusicBrainz work ID'@en	
Q2188189	P435	external-id	1.0	'musical work'@en	'MusicBrainz work ID'@en	
Q24255514	P435	external-id	1.0	'Kesäkumi theme songs'@en	'MusicBrainz work ID'@en	
Q2470219	P435	external-id	1.0	'Christmas hit single'@en	'MusicBrainz work ID'@en	
Q7725634	P435	external-id	1.0	'literary work'@en	'MusicBrainz work ID'@en	
Q134556	P361	Q482994	17078.0	'single'@en	'part of'@en	'album'@en
Q7366	P361	Q482994	1631.0	'song'@en	'part of'@en	'album'@en
Q134556	P361	Q169930	165.0	'single'@en	'part of'@en	'extended play'@en
Q134556	P361	Q4167410	129.0	'single'@en	'part of'@en	'Wikimedia disambiguation page'@en
Q134556	P361	Q59248059	120.0	'single'@en	'part of'@en	'singles discography'@en
Q134556	P361	Q11424	78.0	'single'@en	'part of'@en	'film'@en
Q134556	P361	Q5	51.0	'single'@en	'part of'@en	'human'@en
Q134556	P361	Q134556	41.0	'single'@en	'part of'@en	'single'@en
Q134556	P361	Q215380	28.0	'single'@en	'part of'@en	'musical group'@en
Q105543609	P361	Q482994	27.0	'musical work/composition'@en	'part of'@en	'album'@en
Q7366	P361	Q169930	25.0	'song'@en	'part of'@en	'extended play'@en
Q7302866	P361	Q482994	24.0	'audio track'@en	'part of'@en	'album'@en
Q134556	P361	Q1997853	23.0	'single'@en	'part of'@en	'hit'@en
Q482994	P361	Q482994	20.0	'album'@en	'part of'@en	'album'@en
Q7366	P361	Q11424	11.0	'song'@en	'part of'@en	'film'@en
Q134556	P361	Q58483083	9.0	'single'@en	'part of'@en	'dramatico-musical work'@en
Q7366	P361	Q4167410	9.0	'song'@en	'part of'@en	'Wikimedia disambiguation page'@en
Q134556	P361	Q29168811	8.0	'single'@en	'part of'@en	'animated feature film'@en
Q134556	P361	Q105543609	7.0	'single'@en	'part of'@en	'musical work/composition'@en
Q134556	P361	Q7889	7.0	'single'@en	'part of'@en	'video game'@en
Q7366	P361	Q5	7.0	'song'@en	'part of'@en	'human'@en
Q134556	P361	Q104635718	6.0	'single'@en	'part of'@en	'Wikimedia artist discography'@en
Q134556	P361	Q110288240	6.0	'single'@en	'part of'@en	'Eurovision Song Contest edition'@en
Q134556	P361	Q229390	6.0	'single'@en	'part of'@en	'3D film'@en
Q169930	P361	Q482994	6.0	'extended play'@en	'part of'@en	'album'@en
Q134556	P361	Q273057	5.0	'single'@en	'part of'@en	'discography'@en
Q134556	P361	Q5398426	5.0	'single'@en	'part of'@en	'television series'@en
Q134556	P361	Q5741069	5.0	'single'@en	'part of'@en	'rock group'@en
Q134556	P361	Q98645843	5.0	'single'@en	'part of'@en	'Wikimedia music-related list'@en
Q7366	P361	Q215380	5.0	'song'@en	'part of'@en	'musical group'@en
Q134556	P361	Q10590726	4.0	'single'@en	'part of'@en	'video album'@en
Q134556	P361	Q24869	4.0	'single'@en	'part of'@en	'feature film'@en
Q134556	P361	Q59854802	4.0	'single'@en	'part of'@en	'live extended play'@en
Q7366	P361	Q110288240	4.0	'song'@en	'part of'@en	'Eurovision Song Contest edition'@en
Q7366	P361	Q1997853	4.0	'song'@en	'part of'@en	'hit'@en
Q7366	P361	Q58483083	4.0	'song'@en	'part of'@en	'dramatico-musical work'@en
Q1193470	P361	Q482994	3.0	'theme music'@en	'part of'@en	'album'@en
Q134556	P361	Q108040195	3.0	'single'@en	'part of'@en	'music release attribute'@en
Q134556	P361	Q17518461	3.0	'single'@en	'part of'@en	'posthumous work'@en
Q134556	P361	Q2031291	3.0	'single'@en	'part of'@en	'release'@en
Q134556	P361	Q59913930	3.0	'single'@en	'part of'@en	'recording industry term'@en
Q134556	P361	Q7725634	3.0	'single'@en	'part of'@en	'literary work'@en
Q207628	P361	Q482994	3.0	'musical composition'@en	'part of'@en	'album'@en
Q7725634	P361	Q482994	3.0	'literary work'@en	'part of'@en	'album'@en
Q134556	P361	Q1075	2.0	'single'@en	'part of'@en	'color'@en
Q134556	P361	Q166902	2.0	'single'@en	'part of'@en	'primary color'@en
Q134556	P361	Q17438413	2.0	'single'@en	'part of'@en	'videography'@en
Q134556	P361	Q1792379	2.0	'single'@en	'part of'@en	'art genre'@en
Q134556	P361	Q20202269	2.0	'single'@en	'part of'@en	'musical term'@en
Q134556	P361	Q2088357	2.0	'single'@en	'part of'@en	'musical ensemble'@en
Q134556	P361	Q22808320	2.0	'single'@en	'part of'@en	'Wikimedia human name disambiguation page'@en
Q134556	P361	Q24862	2.0	'single'@en	'part of'@en	'short film'@en
Q134556	P361	Q249556	2.0	'single'@en	'part of'@en	'railway company'@en
Q134556	P361	Q394970	2.0	'single'@en	'part of'@en	'box set'@en
Q134556	P361	Q47461344	2.0	'single'@en	'part of'@en	'written work'@en
Q134556	P361	Q56053097	2.0	'single'@en	'part of'@en	'HTML4 named color'@en
Q134556	P361	Q59557805	2.0	'single'@en	'part of'@en	'unreleased album'@en
Q134556	P361	Q7366	2.0	'single'@en	'part of'@en	'song'@en
Q134556	P361	Q9212979	2.0	'single'@en	'part of'@en	'musical duo'@en
Q55850593	P361	Q482994	2.0	'music track with vocals'@en	'part of'@en	'album'@en
Q7366	P361	Q2031291	2.0	'song'@en	'part of'@en	'release'@en
Q7366	P361	Q229390	2.0	'song'@en	'part of'@en	'3D film'@en
Q7366	P361	Q29168811	2.0	'song'@en	'part of'@en	'animated feature film'@en
Q7366	P361	Q5741069	2.0	'song'@en	'part of'@en	'rock group'@en
Q11424	P361	Q229390	1.0	'film'@en	'part of'@en	'3D film'@en
Q11424	P361	Q29168811	1.0	'film'@en	'part of'@en	'animated feature film'@en
Q1193470	P361	Q188451	1.0	'theme music'@en	'part of'@en	'music genre'@en
Q134556	P361	Q100748418	1.0	'single'@en	'part of'@en	'Wikimedia anime series discography'@en
Q134556	P361	Q104437412	1.0	'single'@en	'part of'@en	'basketball terminology'@en
Q134556	P361	Q10617810	1.0	'single'@en	'part of'@en	'punctuation mark'@en
